735723,2014,5,4,0,,,0,0,0,0,0,0,0,NA
735724,2014,5,5,0,,,0,0,0,0,0,0,0,NA
735725,2014,5,6,0,,,0,0,0,0,0,0,0,NA
735726,2014,5,7,0,,,0,0,0,0,0,0,0,NA
735727,2014,5,8,0,,,0,0,0,0,0,0,0,NA
735728,2014,5,9,0,,,0,0,0,0,0,0,0,NA
735729,2014,5,10,1,,,0,0.58902,0.98536,0.6,1.19268,0.6,0.59268,NA
735730,2014,5,11,1,,,0,0.4,0,1,0.2,0.2,0.2,NA
735731,2014,5,12,0,,,0,0,0,0,0,0,0,NA
735732,2014,5,13,0,Solapamento,Taboao,0,0,0,0,0,0,0,NA
735733,2014,5,14,0,,,0,0,0,0,0,0,0,NA
735734,2014,5,15,0,,,0,0,0,0,0,0,0,NA
735735,2014,5,16,0,,,0,0,0,0.2,0,0,0,NA
735736,2014,5,17,0,,,0,0,0,0,0,0,0,NA
735737,2014,5,18,1,,,0,1.4,1.59268,1.38536,0.99268,1.58536,1.98551823,NA
735738,2014,5,19,0,,,0,0,0,0.2,0.2,0,0,NA
735739,2014,5,20,0,,,0,0,0,0,0,0,0,NA
735740,2014,5,21,0,,,0,0,0,0,0,0,0,NA
735741,2014,5,22,1,,,0,10.2424404,10.8204818,12.1945458,11.0270573,15.7906269,10.2651127,NA
735742,2014,5,23,1,,,0,15.2334506,14.647213,13.2795158,14.6614363,14.66458,14.4076352,NA
735743,2014,5,24,1,,,13.4,8.55984803,9.1268,10.13778,9.93046,10.9085,4.19268,NA
735744,2014,5,25,1,,,0.3,12.05726,12.0537377,12.4426298,11.07556,11.6792997,13.2115346,NA
735745,2014,5,26,1,,,0,0.4,0.4,0.4,0.6,0.6,2.17804,NA
735746,2014,5,27,1,,,0,1.2,1.79268,1.6,1.8,1.6,0,NA
735747,2014,5,28,1,,,0,1.38902,1.4,1.8,2,1.8,3.17152774,NA
735748,2014,5,29,1,,,0,1.4,2,2.38536,1.39268,2.39268,0,NA
735749,2014,5,30,0,,,0,0,0,0,0,0,0,NA
735750,2014,5,31,0,,,0,0,0,0,0,0,0,NA
735751,2014,6,1,0,,,0,0,0,0,0,0,0,NA
735752,2014,6,2,0,,,0,0,0,0,0,0,0,NA
735753,2014,6,3,0,,,0,0,0,0,0,0,0,NA
735754,2014,6,4,0,,,0,0,0,0,0,0,0,NA
735755,2014,6,5,1,,,0,0,0,0,0,0,7.67830298,NA
735756,2014,6,6,1,,,0,25.1975999,23.227089,31.0825614,25.9757968,25.5770629,0,NA
735757,2014,6,7,0,,,0,0,0,0,0.2,0,0,NA
735758,2014,6,8,0,,,0,0,0,0,0,0,0,NA
735759,2014,6,9,1,,,0,0,0,0,0,0,2.57438,NA
735760,2014,6,10,1,,,0,0.6,1,2.6,1.2,2,0,NA
735761,2014,6,11,1,,,0,1.39268,1.19268,1.59268,0.6,1.2,0,NA
735762,2014,6,12,0,,,0,0.2,0,0,0.2,0,0,NA
735763,2014,6,13,0,,,0,0,0,0,0,0,0,NA
735764,2014,6,14,0,,,0,0,0,0,0,0,0,NA
735765,2014,6,15,0,,,0,0,0,0,0,0,0,NA
735766,2014,6,16,0,,,0,0,0,0,0,0,0,NA
735767,2014,6,17,1,,,0,0,0,0.2,2,0,0,NA
735768,2014,6,18,1,,,0,0.59268,0.79268,0,0,0.2,2.38902,NA
735769,2014,6,19,1,,,0,2.6,2,3.2,0,2.6,0.8,NA
735770,2014,6,20,1,,,0,0.4,0.4,1,0,0.8,0.4,NA
735771,2014,6,21,0,,,0,0,0,0,0,0,0,NA
735772,2014,6,22,0,,,0,0,0,0,0,0,0,NA
735773,2014,6,23,0,,,0,0,0,0,0,0,0,NA
735774,2014,6,24,0,,,0,0,0,0,0,0,0,NA
735775,2014,6,25,0,,,0,0,0,0,0,0,0,NA
735776,2014,6,26,0,,,0,0,0,0,0,0,0,NA
735777,2014,6,27,0,,,0,0,0,0,0,0,0,NA
735778,2014,6,28,0,,,0,0,0,0,0,0,0,NA
735779,2014,6,29,0,,,0,0,0,0,0,0,0,NA
